,zeolite,pressure,temperature,loading (n),loading std (n),loading (v),loading std (v),density (g/mL)
7013,MTW-0,1.0,400.0,2.9043075000000003,0.01737573493409716,0.08722988159564904,0.0005218742508975763,1.8190238908817824
7014,MTW-0,2.7182494999999998,200.0,124.13471299999999,0.13742478871005678,3.728343612685597,0.004127506487342072,1.8190238908817824
7015,MTW-0,2.7182494999999998,218.18181818,99.535242,0.4344874185543179,2.9895069217891947,0.013049680887885695,1.8190238908817824
7016,MTW-0,2.7182494999999998,240.0,74.3479605,0.0456232366289266,2.23301554373736,0.0013702782949642784,1.8190238908817824
7017,MTW-0,2.7182494999999998,266.66666667,50.707938500000004,0.2281515384837437,1.522995575129167,0.006852453360328643,1.8190238908817824
7018,MTW-0,2.7182494999999998,300.0,30.592584999999996,0.0637739605952133,0.91883781839727,0.0019154290761588077,1.8190238908817824
7019,MTW-0,2.7182494999999998,342.85714286,15.9671505,0.14434948541820292,0.4795678995887688,0.004335487382593832,1.8190238908817824
7020,MTW-0,2.7182494999999998,400.0,7.408683,0.0715139514220826,0.22251725785568435,0.002147897051185265,1.8190238908817824
7021,MTW-0,7.3888803,200.0,143.2616175,0.16455011194314018,4.3028136420562095,0.0049422062854401535,1.8190238908817824
7022,MTW-0,7.3888803,218.18181818,124.6603925,0.5208216210032905,3.7441322165239512,0.015642699105577536,1.8190238908817824
7023,MTW-0,7.3888803,240.0,100.8799795,0.1761367636596559,3.0298956522876805,0.005290207403545392,1.8190238908817824
7024,MTW-0,7.3888803,266.66666667,76.1067815,0.3016439746795931,2.28584113041437,0.009059773524443251,1.8190238908817824
7025,MTW-0,7.3888803,300.0,53.536871,0.28298413383085497,1.6079615944012595,0.008499331591958748,1.8190238908817824
7026,MTW-0,7.3888803,342.85714286,33.0336165,0.09404449479102828,0.9921533639158658,0.002824594208892753,1.8190238908817824
7027,MTW-0,7.3888803,400.0,17.7760055,0.05496411720841152,0.5338962403287552,0.001650828445713549,1.8190238908817824
7028,MTW-0,20.0848201,200.0,156.90295749999999,0.0121841569466221,4.712526619420345,0.00036594698316141954,1.8190238908817824
7029,MTW-0,20.0848201,218.18181818,143.5348065,0.19882499184081726,4.311018780156507,0.005971640570611511,1.8190238908817824
7030,MTW-0,20.0848201,240.0,125.412353,0.6239835506309402,3.7667170927395737,0.018741132348819703,1.8190238908817824
7031,MTW-0,20.0848201,266.66666667,101.534685,0.4884043106197934,3.04955950786944,0.014669056284903604,1.8190238908817824
7032,MTW-0,20.0848201,300.0,77.9244505,0.4449094654022306,2.340434196627256,0.013362703497415472,1.8190238908817824
7033,MTW-0,20.0848201,342.85714286,55.915290500000005,0.02487955209604759,1.679396609932426,0.0007472488307422728,1.8190238908817824
7034,MTW-0,20.0848201,400.0,35.57918499999999,0.021928795498157558,1.0686086424456405,0.0006586238663910803,1.8190238908817824
7035,MTW-0,54.5955522,200.0,166.550983,0.017926571116639967,5.002301762719325,0.0005384184270836788,1.8190238908817824
7036,MTW-0,54.5955522,218.18181818,156.5390355,0.032241947901753505,4.701596346723651,0.0009683758685619367,1.8190238908817824
7037,MTW-0,54.5955522,240.0,143.71061300000005,0.562977205977276,4.316299068204088,0.01690882767008925,1.8190238908817824
7038,MTW-0,54.5955522,266.66666667,125.26416200000001,0.08900353054794502,3.7622662267814957,0.002673190573412341,1.8190238908817824
7039,MTW-0,54.5955522,300.0,102.0674645,0.5282462422057497,3.065561357777409,0.01586569506188774,1.8190238908817824
7040,MTW-0,54.5955522,342.85714286,79.543533,0.09294777217341356,2.3890627852903323,0.00279165452048922,1.8190238908817824
7041,MTW-0,54.5955522,400.0,57.951142000000004,0.1476028837184429,1.74054271284726,0.004433202086878225,1.8190238908817824
7042,MTW-0,148.40433190000005,200.0,170.61271699999998,0.34203320691417755,5.124294553046457,0.010272850289063695,1.8190238908817824
7043,MTW-0,148.40433190000005,218.18181818,163.4380065,0.1406880865052134,4.908804579137684,0.004225518519566871,1.8190238908817824
7044,MTW-0,148.40433190000005,240.0,154.67636149999996,0.14295365663215284,4.645651570741324,0.004293564142808004,1.8190238908817824
7045,MTW-0,148.40433190000005,266.66666667,141.872525,0.3000211646167472,4.261092724315781,0.009011032979706094,1.8190238908817824
7046,MTW-0,148.40433190000005,300.0,124.46747100000002,0.0900641907197249,3.738337885309968,0.0027050471386002536,1.8190238908817824
7047,MTW-0,148.40433190000005,342.85714286,103.01062399999999,0.25991123956072465,3.0938888305091394,0.007806345110585348,1.8190238908817824
7048,MTW-0,148.40433190000005,400.0,81.45934650000002,0.012399117408107736,2.4466035879651,0.0003724032470385649,1.8190238908817824
7049,MTW-0,403.4,200.0,180.45866,0.5449785099689662,5.420014080709253,0.016368242996571504,1.8190238908817824
7050,MTW-0,403.4,218.18181818,173.184028,0.02143806339202965,5.201522998751878,0.0006438848955652598,1.8190238908817824
7051,MTW-0,403.4,240.0,165.38515800000002,0.005748778131042529,4.967286607915211,0.00017266258331515366,1.8190238908817824
7052,MTW-0,403.4,266.66666667,155.99913250000003,0.08414499985440954,4.685380544931612,0.002527266267145341,1.8190238908817824
7053,MTW-0,403.4,300.0,143.910743,0.35236120856018865,4.322309904248045,0.01058304828314725,1.8190238908817824
7054,MTW-0,403.4,342.85714286,127.250705,0.7119433915698563,3.82193136577751,0.02138297606208861,1.8190238908817824
7055,MTW-0,403.4,400.0,107.08280549999999,0.1510274018597301,3.216195407922513,0.00453605631701304,1.8190238908817824
7056,MVY-0,1.0,200.0,0.0,0.0,0.0,0.0,2.093005883663083
7057,MVY-0,1.0,218.18181818,0.0,0.0,0.0,0.0,2.093005883663083
7058,MVY-0,1.0,240.0,0.0,0.0,0.0,0.0,2.093005883663083
7059,MVY-0,1.0,266.66666667,0.0,0.0,0.0,0.0,2.093005883663083
7060,MVY-0,1.0,300.0,3.05e-05,4.31335136523794e-05,1.8445592921292136e-06,2.60860076753045e-06,2.093005883663083
7061,MVY-0,1.0,342.85714286,2.9e-05,4.101219330881975e-05,1.7538432613687602e-06,2.4803089265043617e-06,2.093005883663083
7062,MVY-0,1.0,400.0,0.0,0.0,0.0,0.0,2.093005883663083
7063,MVY-0,2.7182494999999998,200.0,0.0,0.0,0.0,0.0,2.093005883663083
7064,MVY-0,2.7182494999999998,218.18181818,2.95e-05,4.1719300090006296e-05,1.7840819382889114e-06,2.5230728735130582e-06,2.093005883663083
7065,MVY-0,2.7182494999999998,240.0,3.1e-05,4.384062043356595e-05,1.8747979690493648e-06,2.6513647145391456e-06,2.093005883663083
7066,MVY-0,2.7182494999999998,266.66666667,3.1e-05,4.384062043356595e-05,1.8747979690493648e-06,2.6513647145391456e-06,2.093005883663083
7067,MVY-0,2.7182494999999998,300.0,5.95e-05,8.414570696119915e-05,3.5984025534979736e-06,5.0889096940348125e-06,2.093005883663083
7068,MVY-0,2.7182494999999998,342.85714286,0.0,0.0,0.0,0.0,2.093005883663083
7069,MVY-0,2.7182494999999998,400.0,3e-05,4.2426406871192855e-05,1.8143206152090626e-06,2.5658368205217535e-06,2.093005883663083
7070,MVY-0,7.3888803,200.0,3e-05,4.2426406871192855e-05,1.8143206152090626e-06,2.5658368205217535e-06,2.093005883663083
7071,MVY-0,7.3888803,218.18181818,6.1e-05,8.62670273047588e-05,3.689118584258428e-06,5.2172015350609e-06,2.093005883663083
7072,MVY-0,7.3888803,240.0,8.999999999999999e-05,4.2426406871192855e-05,5.442961845627186e-06,2.5658368205217535e-06,2.093005883663083
7073,MVY-0,7.3888803,266.66666667,3.05e-05,4.31335136523794e-05,1.8445592921292136e-06,2.60860076753045e-06,2.093005883663083
7074,MVY-0,7.3888803,300.0,0.0,0.0,0.0,0.0,2.093005883663083
7075,MVY-0,7.3888803,342.85714286,6.1e-05,1.4142135623731009e-06,3.689118584258427e-06,8.552789401739214e-08,2.093005883663083
7076,MVY-0,7.3888803,400.0,0.000185,8.626702730475883e-05,1.1188310460455887e-05,5.217201535060902e-06,2.093005883663083
7077,MVY-0,20.0848201,200.0,0.0,0.0,0.0,0.0,2.093005883663083
7078,MVY-0,20.0848201,218.18181818,6.2e-05,8.768124086713191e-05,3.749595938098729e-06,5.302729429078291e-06,2.093005883663083
7079,MVY-0,20.0848201,240.0,9.2e-05,4.384062043356595e-05,5.5639165533077936e-06,2.651364714539146e-06,2.093005883663083
7080,MVY-0,20.0848201,266.66666667,3.15e-05,4.454772721475249e-05,1.905036645969516e-06,2.6941286615478417e-06,2.093005883663083
7081,MVY-0,20.0848201,300.0,0.0001505,0.0002128391411371508,9.101841752965463e-06,1.2871948049617465e-05,2.093005883663083
7082,MVY-0,20.0848201,342.85714286,0.0001535,4.454772721475249e-05,9.28327381448637e-06,2.69412866154784e-06,2.093005883663083
7083,MVY-0,20.0848201,400.0,0.000185,8.343860018001259e-05,1.1188310460455887e-05,5.0461457470261165e-06,2.093005883663083
7084,MVY-0,54.5955522,200.0,0.0,0.0,0.0,0.0,2.093005883663083
7085,MVY-0,54.5955522,218.18181818,3.1e-05,4.384062043356595e-05,1.8747979690493648e-06,2.6513647145391456e-06,2.093005883663083
7086,MVY-0,54.5955522,240.0,0.00022050000000000002,5.3033008588991055e-05,1.3335256521786611e-05,3.207296025652191e-06,2.093005883663083
7087,MVY-0,54.5955522,266.66666667,9.3e-05,4.242640687119286e-05,5.624393907148095e-06,2.5658368205217543e-06,2.093005883663083
7088,MVY-0,54.5955522,300.0,0.0003085,8.838834764831844e-05,1.8657263659733194e-05,5.3454933760869865e-06,2.093005883663083
7089,MVY-0,54.5955522,342.85714286,0.0005214999999999999,0.0003019345955666558,3.153894002771754e-05,1.8260205372713147e-05,2.093005883663083
7090,MVY-0,54.5955522,400.0,0.0006464999999999999,4.0305086527633306e-05,3.90986092577553e-05,2.437544979495666e-06,2.093005883663083
7091,MVY-0,148.40433190000005,200.0,3.2e-05,4.525483399593904e-05,1.9352753228896666e-06,2.7368926085565378e-06,2.093005883663083
7092,MVY-0,148.40433190000005,218.18181818,0.0001585,4.596194077712557e-05,9.585660583687882e-06,2.779656555565233e-06,2.093005883663083
7093,MVY-0,148.40433190000005,240.0,0.00025,0.00017536248173426384,1.5119338460075522e-05,1.0605458858156579e-05,2.093005883663083
7094,MVY-0,148.40433190000005,266.66666667,0.0004085,4.171930009000626e-05,2.4704999043763396e-05,2.5230728735130586e-06,2.093005883663083
7095,MVY-0,148.40433190000005,300.0,0.00063,0.00017677669529663688,3.810073291939032e-05,1.0690986752173973e-05,2.093005883663083
7096,MVY-0,148.40433190000005,342.85714286,0.0012615,9.828784258493028e-05,7.62921818695411e-05,5.944188634208727e-06,2.093005883663083
7097,MVY-0,148.40433190000005,400.0,0.0018355000000000001,0.0004461843789287116,0.00011100618297387448,2.698405056248713e-05,2.093005883663083
7098,MVY-0,403.4,200.0,6.45e-05,2.121320343559651e-06,3.900789322699485e-06,1.2829184102608766e-07,2.093005883663083
7099,MVY-0,403.4,218.18181818,0.00016250000000000002,0.00013788582233137682,9.827569999049092e-06,8.338969666695704e-06,2.093005883663083
7100,MVY-0,403.4,240.0,0.0005185000000000001,2.121320343559732e-06,3.135750796619664e-05,1.282918410260902e-07,2.093005883663083
7101,MVY-0,403.4,266.66666667,0.0008475,3.5355339059327467e-06,5.125455737965602e-05,2.138197350434765e-07,2.093005883663083
7102,MVY-0,403.4,300.0,0.0018594999999999998,0.0004009295449327725,0.00011245763946604172,2.4247157953930585e-05,2.093005883663083
7103,MVY-0,403.4,342.85714286,0.0025955,0.00046881179592668087,0.00015696897189250404,2.8352496866765368e-05,2.093005883663083
7104,MVY-0,403.4,400.0,0.004403499999999999,0.0003910300499961605,0.0002663120276357703,2.364846269580881e-05,2.093005883663083
7105,MWF-0,1.0,200.0,305.0800925,0.16772077874995406,5.65519367638314,0.003108998294881689,1.603803994991013
7106,MWF-0,1.0,218.18181818,219.34765299999998,0.4436133386723172,4.065992802119934,0.008223149950758712,1.603803994991013
7107,MWF-0,1.0,240.0,134.8255375,0.2676264816502813,2.4992274023417567,0.004960925422104768,1.603803994991013
7108,MWF-0,1.0,266.66666667,66.323503,0.20535370875150888,1.2294222533093608,0.003806590543607478,1.603803994991013
7109,MWF-0,1.0,300.0,29.071877,0.591846961639575,0.5388981418739686,0.010970919693328371,1.603803994991013
7110,MWF-0,1.0,342.85714286,12.2375525,0.020643982476741627,0.22684446220431995,0.00038267236056324953,1.603803994991013
7111,MWF-0,1.0,400.0,4.9527915,0.04650712010542028,0.09180866224905897,0.0008620909000378639,1.603803994991013
7112,MWF-0,2.7182494999999998,200.0,370.8422865,0.42512744609176395,6.874211084586794,0.007880481565001292,1.603803994991013
7113,MWF-0,2.7182494999999998,218.18181818,302.9452225,1.6634057702377998,5.615620123009119,0.030834138393045562,1.603803994991013
7114,MWF-0,2.7182494999999998,240.0,218.41071000000002,0.6873997151948432,4.048624923130149,0.012742157282902716,1.603803994991013
7115,MWF-0,2.7182494999999998,266.66666667,135.9833355,0.792367595541686,2.5206892154495035,0.014687920732416456,1.603803994991013
7116,MWF-0,2.7182494999999998,300.0,68.2562605,0.8380424509656395,1.2652492976189857,0.015534584149378894,1.603803994991013
7117,MWF-0,2.7182494999999998,342.85714286,30.827071000000004,0.058456517600692065,0.5714337358168138,0.0010835939047015677,1.603803994991013
7118,MWF-0,2.7182494999999998,400.0,12.866248,0.33859383953049216,0.23849843407392185,0.0062764296565011495,1.603803994991013
7119,MWF-0,7.3888803,200.0,413.8285035,1.0170790595349304,7.671035880849218,0.018853341162742482,1.603803994991013
7120,MWF-0,7.3888803,218.18181818,370.1105285,1.5741575807435588,6.860646668828522,0.029179766936945038,1.603803994991013
7121,MWF-0,7.3888803,240.0,303.3711265,0.2619187157125244,5.623514999360469,0.004855121986774692,1.603803994991013
7122,MWF-0,7.3888803,266.66666667,219.4708005,0.41608637878751903,4.068275556650247,0.007712889552596925,1.603803994991013
7123,MWF-0,7.3888803,300.0,136.75351750000002,0.3191278969512125,2.534965887324001,0.005915594328056936,1.603803994991013
7124,MWF-0,7.3888803,342.85714286,71.0030285,0.012431644320030535,1.3161654517895225,0.0002304422939219859,1.603803994991013
7125,MWF-0,7.3888803,400.0,32.5063405,0.2148324751533187,0.6025619362166581,0.003982296075148795,1.603803994991013
7126,MWF-0,20.0848201,200.0,446.962539,0.2926234134719004,8.285233242916211,0.005424287320314907,1.603803994991013
7127,MWF-0,20.0848201,218.18181818,414.510447,0.3811079276425993,7.683676897630246,0.007064502717179976,1.603803994991013
7128,MWF-0,20.0848201,240.0,367.4570805,0.4565682420104663,6.811460364251103,0.00846329176675052,1.603803994991013
7129,MWF-0,20.0848201,266.66666667,301.33360350000004,0.06517898176942702,5.5857459430754055,0.0012082065483692873,1.603803994991013
7130,MWF-0,20.0848201,300.0,218.49881749999997,0.5976473585656734,4.0502581499092525,0.011078440206214308,1.603803994991013
7131,MWF-0,20.0848201,342.85714286,137.543654,0.3062012778843098,2.5496124507941484,0.005675976810554086,1.603803994991013
7132,MWF-0,20.0848201,400.0,72.726295,0.4372918040485127,1.3481092136183048,0.008105969238190553,1.603803994991013
7133,MWF-0,54.5955522,200.0,469.736961,0.4154195770928454,8.707397030209806,0.00770052921568812,1.603803994991013
7134,MWF-0,54.5955522,218.18181818,445.181624,0.4570540243690806,8.252220865203705,0.008472296593320761,1.603803994991013
7135,MWF-0,54.5955522,240.0,412.3296665,0.21491874218064685,7.643252312754457,0.00398389518554394,1.603803994991013
7136,MWF-0,54.5955522,266.66666667,365.24792750000006,0.4463477205951553,6.770509845410667,0.008273836507303477,1.603803994991013
7137,MWF-0,54.5955522,300.0,298.00394,0.8444127759573232,5.52402480022606,0.015652669276842737,1.603803994991013
7138,MWF-0,54.5955522,342.85714286,217.6103815,1.4063385141510067,4.033789433094927,0.026068946704809158,1.603803994991013
7139,MWF-0,54.5955522,400.0,137.558623,0.1608017388960783,2.5498899274182314,0.002980741776707132,1.603803994991013
7140,MWF-0,148.40433190000005,200.0,479.2529115,0.7876158379721415,8.883791834116508,0.01459983858605564,1.603803994991013
7141,MWF-0,148.40433190000005,218.18181818,462.86691349999995,0.2819072102031037,8.580048671095058,0.005225643729827868,1.603803994991013
7142,MWF-0,148.40433190000005,240.0,438.676204,0.14455808191858352,8.131631515224353,0.002679637153762304,1.603803994991013
7143,MWF-0,148.40433190000005,266.66666667,407.6544205,0.464960185289563,7.556588442299732,0.008618851128805293,1.603803994991013
7144,MWF-0,148.40433190000005,300.0,361.020002,0.019535946150596804,6.692137843632746,0.00036213296720912527,1.603803994991013
7145,MWF-0,148.40433190000005,342.85714286,295.8241845,0.260684107272635,5.483619215519935,0.004832236357676286,1.603803994991013
7146,MWF-0,148.40433190000005,400.0,218.7666,0.6790813110210053,4.055221967404641,0.01258796109692319,1.603803994991013
7147,MWF-0,403.4,200.0,495.030763,0.6398934532076381,9.176261936962408,0.011861545538695941,1.603803994991013
7148,MWF-0,403.4,218.18181818,482.7643175,0.2044365912562741,8.948881892414606,0.0037895901650614743,1.603803994991013
7149,MWF-0,403.4,240.0,465.19783300000006,0.2949809074804936,8.623256345212821,0.005467987599477758,1.603803994991013
7150,MWF-0,403.4,266.66666667,441.7429165,0.006606498656606672,8.188478400890236,0.0001224630198584472,1.603803994991013
7151,MWF-0,403.4,300.0,409.7136995,1.0155814073724003,7.5947607841371765,0.018825579557685528,1.603803994991013
7152,MWF-0,403.4,342.85714286,365.79247599999997,0.3539479561771444,6.780604005303072,0.006561045091927523,1.603803994991013
7153,MWF-0,403.4,400.0,304.138724,0.6803710737899191,5.637743763002291,0.012611869108079208,1.603803994991013
7154,MWW-0,1.0,200.0,223.247683,0.9384721199907592,4.5576950278948924,0.019159301711990973,1.5897121253386612
7155,MWW-0,1.0,218.18181818,168.77865549999999,0.4770121132681054,3.4456869995248054,0.009738402243071143,1.5897121253386612
7156,MWW-0,1.0,240.0,115.779393,0.26894240737004804,2.3636848397158445,0.00549057197991425,1.5897121253386612
7157,MWW-0,1.0,266.66666667,68.2348195,0.5174218515993628,1.3930424423014298,0.010563383989783959,1.5897121253386612
7158,MWW-0,1.0,300.0,34.535917,0.1908650908049999,0.7050652220864959,0.003896590834318525,1.5897121253386612
7159,MWW-0,1.0,342.85714286,15.7492655,0.13124255412212835,0.3215278568528147,0.002679371755767137,1.5897121253386612
7160,MWW-0,1.0,400.0,6.9074985,0.03950959139879858,0.14101947731588066,0.0008066048697690793,1.5897121253386612
7161,MWW-0,2.7182494999999998,200.0,271.439886,0.1260347126786618,5.541559053020748,0.00257305148971025,1.5897121253386612
7162,MWW-0,2.7182494999999998,218.18181818,231.31838350000004,0.10060785993401107,4.722461761623898,0.002053951632672841,1.5897121253386612
7163,MWW-0,2.7182494999999998,240.0,179.59400899999997,1.3899753561275725,3.6664869747338447,0.028376929535789013,1.5897121253386612
7164,MWW-0,2.7182494999999998,266.66666667,123.6233355,1.6038730361161608,2.5238222138239705,0.032743740332934645,1.5897121253386612
7165,MWW-0,2.7182494999999998,300.0,73.346856,0.6942883494572047,1.4974068102777247,0.014174187681251019,1.5897121253386612
7166,MWW-0,2.7182494999999998,342.85714286,37.907027500000005,0.2245382228318866,0.7738878560232355,0.004584041939522647,1.5897121253386612
7167,MWW-0,2.7182494999999998,400.0,17.858660500000003,0.22315087932719185,0.3645920399797067,0.0045557187403370185,1.5897121253386612
7168,MWW-0,7.3888803,200.0,304.46553,0.4770948447614963,6.2157914187462495,0.00974009124118799,1.5897121253386612
7169,MWW-0,7.3888803,218.18181818,276.4354045,0.0263715474043525,5.643544657185818,0.0005383861945073777,1.5897121253386612
7170,MWW-0,7.3888803,240.0,237.97652000000002,1.1162302794997272,4.858390409183907,0.022788309049826552,1.5897121253386612
7171,MWW-0,7.3888803,266.66666667,188.818444,0.8316579838383175,3.854807681894956,0.016978646348812524,1.5897121253386612
7172,MWW-0,7.3888803,300.0,132.6659495,0.4436875848843553,2.708430969055589,0.00905806802736778,1.5897121253386612
7173,MWW-0,7.3888803,342.85714286,80.74856949999999,0.16127903597336993,1.6485158939802975,0.003292579123248924,1.5897121253386612
7174,MWW-0,7.3888803,400.0,42.600438,0.15029696055476216,0.8697057987327224,0.003068375450186132,1.5897121253386612
7175,MWW-0,20.0848201,200.0,327.523117,0.15515195571434287,6.686521722474213,0.0031674922114534572,1.5897121253386612
7176,MWW-0,20.0848201,218.18181818,307.7210295,0.014024048791296812,6.282253805656955,0.0002863068345794805,1.5897121253386612
7177,MWW-0,20.0848201,240.0,280.930254,0.4061635493271499,5.73530889384885,0.008291999112395377,1.5897121253386612
7178,MWW-0,20.0848201,266.66666667,244.1062705,0.21075954009368766,4.983531835068655,0.004302744355767528,1.5897121253386612
7179,MWW-0,20.0848201,300.0,196.562919,0.26524282469089044,4.0129143852964715,0.005415043448752997,1.5897121253386612
7180,MWW-0,20.0848201,342.85714286,141.41119500000005,0.5496652137146651,2.8869688217107945,0.01122164574292183,1.5897121253386612
7181,MWW-0,20.0848201,400.0,88.32838799999998,0.11711809616792797,1.8032610659147168,0.0023910150260374385,1.5897121253386612
7182,MWW-0,54.5955522,200.0,344.133382,0.28685342213751597,7.025627245027459,0.0058562328542102245,1.5897121253386612
7183,MWW-0,54.5955522,218.18181818,328.658898,0.06739151888778072,6.709709167678191,0.0013758261068136347,1.5897121253386612
7184,MWW-0,54.5955522,240.0,308.83372349999996,0.6382579152227229,6.304969920078479,0.013030302879897095,1.5897121253386612
7185,MWW-0,54.5955522,266.66666667,283.184106,0.15377734013179034,5.781322227183249,0.0031394288581346234,1.5897121253386612
7186,MWW-0,54.5955522,300.0,249.54485899999997,0.3394013554746039,5.094562899006802,0.006929020939972507,1.5897121253386612
7187,MWW-0,54.5955522,342.85714286,204.1842565,0.08378154696889292,4.168507185019543,0.0017104354003505565,1.5897121253386612
7188,MWW-0,54.5955522,400.0,149.804986,0.8743446060049547,3.0583315834281866,0.017850111633434383,1.5897121253386612
7189,MWW-0,148.40433190000005,200.0,353.2462845,0.16900771309174026,7.211670969449633,0.003450363306274632,1.5897121253386612
7190,MWW-0,148.40433190000005,218.18181818,340.88577200000003,0.3244814023915146,6.959325925566322,0.006624423843736882,1.5897121253386612
7191,MWW-0,148.40433190000005,240.0,326.9341255,0.15694305719112833,6.6744972141122485,0.0032040582988838084,1.5897121253386612
7192,MWW-0,148.40433190000005,266.66666667,309.687617,0.05589113419851777,6.322402513810267,0.0011410409327299413,1.5897121253386612
7193,MWW-0,148.40433190000005,300.0,286.101458,0.5832980406550481,5.8408811911390766,0.011908274002889414,1.5897121253386612
7194,MWW-0,148.40433190000005,342.85714286,254.053438,0.12148943028922506,5.186607429167375,0.0024802576444702376,1.5897121253386612
7195,MWW-0,148.40433190000005,400.0,211.350447,0.21736603875029434,4.314807967952181,0.00443761879510982,1.5897121253386612
7196,MWW-0,403.4,200.0,373.082968,0.07087048425121746,7.616645178108609,0.001446850642998094,1.5897121253386612
7197,MWW-0,403.4,218.18181818,360.4960745,0.6439246689671941,7.359678471217443,0.013145992032942358,1.5897121253386612
7198,MWW-0,403.4,240.0,347.136769,0.19330743762726196,7.0869426495718555,0.003946452368460713,1.5897121253386612
7199,MWW-0,403.4,266.66666667,332.533989,0.12663151080200385,6.788820774777558,0.002585235373560454,1.5897121253386612
7200,MWW-0,403.4,300.0,315.5018695,0.4694602128450074,6.441102915776702,0.009584227030379614,1.5897121253386612
7201,MWW-0,403.4,342.85714286,292.9421385,0.02493894906564793,5.980536550976641,0.0005091390989145532,1.5897121253386612
7202,MWW-0,403.4,400.0,263.924157,0.4450204811669031,5.3881222950934315,0.009085279663689187,1.5897121253386612
7203,NAB-0,1.0,200.0,3.1160925,0.00597010255355832,0.17344064007486631,0.00033229386104607683,1.6052288217071162
7204,NAB-0,1.0,218.18181818,1.557596,0.029656058402963714,0.08669525927681912,0.0016506460419604498,1.6052288217071162
7205,NAB-0,1.0,240.0,0.7630764999999999,0.003338251113981791,0.04247257633914549,0.00018580591235325681,1.6052288217071162
7206,NAB-0,1.0,266.66666667,0.3760455,0.002027275141661818,0.020930563587978585,0.00011283743925370759,1.6052288217071162
7207,NAB-0,1.0,300.0,0.1887945,0.0006512453454728138,0.010508237134364384,3.6248092623881874e-05,1.6052288217071162
7208,NAB-0,1.0,342.85714286,0.09662749999999999,0.0005805346673541523,0.005378253517453075,3.2312360525740086e-05,1.6052288217071162
7209,NAB-0,1.0,400.0,0.049044500000000005,0.00014495689014324737,0.0027298000531600967,8.068250801189874e-06,1.6052288217071162
7210,NAB-0,2.7182494999999998,200.0,8.247152,0.02432730169994095,0.4590336524588773,0.0013540492710445154,1.6052288217071162
7211,NAB-0,2.7182494999999998,218.18181818,4.152144,0.05511897359349136,0.2311069113137739,0.0030679031705011447,1.6052288217071162
7212,NAB-0,2.7182494999999998,240.0,2.0513245,0.04650146325117078,0.1141760182925427,0.0025882554997006518,1.6052288217071162
7213,NAB-0,2.7182494999999998,266.66666667,1.025285,0.012596400200057156,0.057067011540626385,0.0007011113159628798,1.6052288217071162
7214,NAB-0,2.7182494999999998,300.0,0.509571,0.0012897627688842966,0.02836254713349803,7.178775347009771e-05,1.6052288217071162
7215,NAB-0,2.7182494999999998,342.85714286,0.25604699999999997,0.002183545740304025,0.014251488224194015,0.0001215354071905992,1.6052288217071162
7216,NAB-0,2.7182494999999998,400.0,0.129187,0.004997830729426531,0.007190504123145175,0.00027817754469662776,1.6052288217071162
7217,NAB-0,7.3888803,200.0,20.811998000000006,0.0036104872247407493,1.1583886724661858,0.00020095848093126315,1.6052288217071162
7218,NAB-0,7.3888803,218.18181818,10.709852,0.08889322189008461,0.5961066900251155,0.00494776624985715,1.6052288217071162
7219,NAB-0,7.3888803,240.0,5.4209885,0.058345501836045637,0.3017303611104257,0.0032474906261392763,1.6052288217071162
7220,NAB-0,7.3888803,266.66666667,2.7246515,0.019320278582360028,0.15165316823584174,0.0010753600811751435,1.6052288217071162
7221,NAB-0,7.3888803,300.0,1.371587,0.01067731239591679,0.07634206211733628,0.0005942955468193314,1.6052288217071162
7222,NAB-0,7.3888803,342.85714286,0.689886,0.005130766804289578,0.03839881820539321,0.00028557672104113034,1.6052288217071162
7223,NAB-0,7.3888803,400.0,0.35333950000000003,0.001427648591215615,0.019666755413625628,7.946243106146818e-05,1.6052288217071162
7224,NAB-0,20.0848201,200.0,43.5835815,0.0232956329061894,2.425847201941246,0.0012966269397323034,1.6052288217071162
7225,NAB-0,20.0848201,218.18181818,25.304049,0.04740443861074645,1.4084146908494473,0.0026385147985941385,1.6052288217071162
7226,NAB-0,20.0848201,240.0,13.592646499999999,0.042916431870553634,0.7565620434153966,0.0023887138823247924,1.6052288217071162
7227,NAB-0,20.0848201,266.66666667,6.976957499999998,0.010789742374124837,0.3883350621251259,0.0006005533608553317,1.6052288217071162
7228,NAB-0,20.0848201,300.0,3.57403,0.03987375139110921,0.19892928430294493,0.0022193593301418693,1.6052288217071162
7229,NAB-0,20.0848201,342.85714286,1.8272185,0.0031572317779979715,0.10170235517611788,0.00017573043818200433,1.6052288217071162
7230,NAB-0,20.0848201,400.0,0.9501665000000001,0.002276176728639555,0.052885941587964884,0.00012669121623917428,1.6052288217071162
7231,NAB-0,54.5955522,200.0,64.52377750000001,0.13338933030980935,3.5913713311296944,0.007424404387254664,1.6052288217071162
7232,NAB-0,54.5955522,218.18181818,47.024981,0.10969064653834884,2.6173943180917854,0.006105343774562798,1.6052288217071162
7233,NAB-0,54.5955522,240.0,29.526718,0.3460410881499479,1.643446999480945,0.019260528312600073,1.6052288217071162
7234,NAB-0,54.5955522,266.66666667,16.5276525,0.0326379276992281,0.9199234709929068,0.0018166158645391613,1.6052288217071162
7235,NAB-0,54.5955522,300.0,9.0140835,0.04411002811719945,0.5017207967761841,0.002455149040141576,1.6052288217071162
